%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.150
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.192
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.235
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.279
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.326
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.368
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.409
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.454
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.496
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.539
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.607
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.651
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.694
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.737
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.779
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.822
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.874
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.917
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:16.959
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.004
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.052
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.095
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.150
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.193
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.249
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.292
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.335
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.387
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.429
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.473
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.517
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.560
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.602
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.650
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.694
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.737
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.779
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.823
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.867
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.909
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:17.956
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.000
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.043
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.086
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.129
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.172
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.214
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.257
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.300
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.344
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.386
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.429
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.472
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:18.516
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.557
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.605
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.648
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.691
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.734
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.777
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.820
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.862
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.933
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:19.976
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.019
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.061
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.107
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.149
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.191
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.234
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.277
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.320
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.363
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.406
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.448
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.490
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.534
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.576
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.623
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.665
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.708
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.752
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.795
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.837
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.880
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.929
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:20.972
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.014
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.058
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.101
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.144
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.187
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.231
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.274
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.317
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.364
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.406
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.448
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.492
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.534
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.577
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.620
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.664
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.717
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.759
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.803
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.850
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.893
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.935
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:21.979
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.022
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.064
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.107
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.149
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.192
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.236
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.279
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.323
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.368
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.410
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.453
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.496
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.539
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.581
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.624
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.666
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.709
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.752
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.794
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.836
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.880
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.929
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:22.973
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.016
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.063
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.105
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.148
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.195
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.237
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.280
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.326
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.370
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.413
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34, 0.00, 0.000, 0.000, 0.000, 14:42:23.456
1, 0.34, 0.13, 0.27, 0.07, 0.27, 0.13, 0.34,
